# started on Mon Jul 11 09:15:05 2022

    10.013684677,99742989,,bus-cycles,0.00%,160003083,15.98,99.614,M/sec
    10.013684677,2593313485,,ref-cycles,0.00%,197057652,19.68,2589.971,M/sec
    10.013684677,1845628,,L1-dcache-load-misses,0.00%,193080421,19.28,0.05,of all L1-dcache hits
    10.013684677,3565700429,,L1-dcache-loads,0.00%,189098591,18.89,3561.105,M/sec
    10.013684677,196770633,,L1-dcache-stores,0.00%,71992197,7.19,196.517,M/sec
    10.013684677,23336,,L1-icache-load-misses,0.00%,71999983,7.19,,
    10.013684677,723,,LLC-load-misses,0.00%,72000758,7.19,0.16,of all LL-cache hits
    10.013684677,28,,LLC-store-misses,0.00%,108293236,10.82,0.028,K/sec
    10.013684677,694644,,LLC-stores,0.00%,72000426,7.19,0.694,M/sec
    10.013684677,998338,,LLC-loads,0.00%,71716853,7.16,0.997,M/sec
    10.013684677,195451671,,dTLB-stores,0.00%,72023051,7.19,195.200,M/sec
    10.013684677,896,,dTLB-load-misses,0.00%,75969622,7.59,,
    10.013684677,175,,dTLB-store-misses,0.00%,80275413,8.02,0.175,K/sec
    10.013684677,1553,,iTLB-loads,0.00%,119951884,11.98,0.002,M/sec
    10.013684677,921,,iTLB-load-misses,0.00%,159902767,15.97,159.04,of all iTLB cache hits
    10.013684677,363,,node-load-misses,0.00%,159998784,15.98,0.363,K/sec
    10.013684677,690,,node-loads,0.00%,159677190,15.95,0.689,K/sec
    10.013684677,0,,node-store-misses,0.00%,80002229,7.99,0.000,K/sec
    10.013684677,0,,node-stores,0.00%,80002006,7.99,0.000,K/sec
    11.014998333,11501450424,,instructions,0.00%,110012507,10.99,3.91,insn per cycle
    11.014998333,2276600061,,branches,0.00%,146054850,14.59,2273.656,M/sec
    11.014998333,8671256,,branch-misses,0.00%,182088307,18.18,0.38,of all branches
    11.014998333,8673717,,branch-load-misses,0.00%,180000565,17.98,8.663,M/sec
    11.014998333,789,,cache-misses,0.00%,180296118,18.01,0.092,of all cache refs
    11.014998333,1759111,,cache-references,0.00%,144003774,14.38,1.757,M/sec
    11.014998333,2990365947,,cycles,0.00%,143997655,14.38,2.986,GHz
    11.014998333,0,,context-switches,0.00%,1001320544,100.00,0.000,K/sec
    11.014998333,1001.331130,,cpu-clock,0.00%,1001329161,100.00,1.001,CPUs utilized
    11.014998333,0,,minor-faults,0.00%,1001330876,100.00,0.000,K/sec
    11.014998333,0,,page-faults,0.00%,1001335604,100.00,0.000,K/sec
    11.014998333,1001.339648,,task-clock,0.00%,1001339648,100.00,1.001,CPUs utilized
    11.014998333,99767218,,bus-cycles,0.00%,144002439,14.38,99.638,M/sec
    11.014998333,2594091493,,ref-cycles,0.00%,182944490,18.27,2590.737,M/sec
    11.014998333,1875793,,L1-dcache-load-misses,0.00%,187027903,18.68,0.05,of all L1-dcache hits
    11.014998333,3579867068,,L1-dcache-loads,0.00%,190901061,19.06,3575.238,M/sec
    11.014998333,194171606,,L1-dcache-stores,0.00%,79593882,7.95,193.921,M/sec
    11.014998333,24033,,L1-icache-load-misses,0.00%,79997026,7.99,,
    11.014998333,951,,LLC-load-misses,0.00%,79999534,7.99,0.19,of all LL-cache hits
    11.014998333,0,,LLC-store-misses,0.00%,120001584,11.98,0.000,K/sec
    11.014998333,713558,,LLC-stores,0.00%,80001122,7.99,0.713,M/sec
    11.014998333,1019355,,LLC-loads,0.00%,79998373,7.99,1.018,M/sec
    11.014998333,196438615,,dTLB-stores,0.00%,79999003,7.99,196.185,M/sec
    11.014998333,1001,,dTLB-load-misses,0.00%,80000383,7.99,,
    11.014998333,88,,dTLB-store-misses,0.00%,79998619,7.99,0.088,K/sec
    11.014998333,442,,iTLB-loads,0.00%,120001630,11.98,0.441,K/sec
    11.014998333,595,,iTLB-load-misses,0.00%,160000966,15.98,105.01,of all iTLB cache hits
