,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
5193,7933.7578999784,8146.1366414543,8.781,1757192312.0,345616939.0,1593956.0,1594015.0,145.0,3519424.0,618852926.0,3542090.0,544500840.0,113.0,1463832.0,1919349.0
5194,9391.3319840549,8862.6304714374,15.334,1709850960.0,339514486.0,1551449.0,1546611.0,260.0,3394257.0,617226046.0,3528473.0,543460419.0,25.0,1418543.0,1965715.0
5195,5003.1734806216,5273.5417344861,8.553,1674052454.0,329016747.0,1581372.0,1581993.0,881.0,3723124.0,615980517.0,3648154.0,514580102.0,138.0,1634237.0,2230697.0
5196,7180.312386824,6980.246150416,435.034,1965490211.0,383652684.0,1620609.0,1615182.0,448.0,3206413.0,618304946.0,3164282.0,577472206.0,50.0,1042692.0,1410520.0
5197,5696.7738979724,5977.5106588899,9.193,1845199611.0,350088250.0,2048829.0,2003496.0,175.0,2915844.0,617074072.0,3199030.0,560460151.0,63.0,1387959.0,1929515.0
5198,7852.3820248166,7486.3220760304,11.082,1852889017.0,365022401.0,1607311.0,1606589.0,80.0,2962074.0,616322029.0,2770789.0,575206621.0,38.0,1134048.0,1574714.0
5199,4501.5453670397,4455.4564524581,10.864,1837192712.0,361143399.0,1603871.0,1601145.0,85.0,3404581.0,619025258.0,3604959.0,539815390.0,250.0,1469942.0,1910709.0
5200,4593.495251119,4986.3213013697,11.933,1865255962.0,359101227.0,1570587.0,1574123.0,120.0,2489585.0,619011817.0,2546910.0,606997156.0,38.0,1026191.0,1429674.0
5201,8007.0283571759,7894.9777066406,278.972,1997403948.0,393370655.0,1634931.0,1635279.0,80.0,2328101.0,617435067.0,2354256.0,599951274.0,80.0,958122.0,1361807.0
5202,6295.2330177661,5670.6075435,7.948,1748885108.0,344373655.0,1588764.0,1590202.0,110.0,3486557.0,618926800.0,3579390.0,541101688.0,63.0,1456258.0,1795367.0
5203,1578.3635320376,2484.0731546692,11.914,1819029874.0,347264430.0,1557694.0,1559906.0,180.0,3224556.0,618961307.0,3298522.0,560118118.0,1335.0,1397268.0,1960884.0
5204,9728.6568659839,9482.281623773,13.728,2409292233.0,474825891.0,1764560.0,1764541.0,185.0,361612.0,617731672.0,371572.0,724038216.0,454.0,734346.0,1029278.0
5205,7733.8437171048,7788.0229397321,4.768,1667620478.0,328009109.0,1582321.0,1582336.0,70.0,3909570.0,618343410.0,4020110.0,531899588.0,300.0,888361.0,1229039.0
5206,7573.1324218136,7154.6239170975,426.381,1781661381.0,340147519.0,1550756.0,1550684.0,130.0,3403765.0,618901148.0,3569355.0,537326301.0,75.0,1498410.0,1974588.0
5207,3905.2854298459,4062.4901970125,10.557,1761293690.0,347013449.0,1591806.0,1592548.0,142.0,3470243.0,618967671.0,3421575.0,531507022.0,163.0,1449252.0,2009564.0
