,input_rate,output_rate,latency,l2fwd_instructions,l2fwd_branches,l2fwd_branch-misses,l2fwd_branch-load-misses,l2fwd_cache-misses,l2fwd_cache-references,l2fwd_cycles,l2fwd_L1-dcache-load-misses,l2fwd_L1-dcache-loads,l2fwd_LLC-load-misses,l2fwd_LLC-stores,l2fwd_LLC-loads
305,8530.5606669763,8289.1850415415,4.925,2375103638.0,466345824.0,1761035.0,1760781.0,130.0,781603.0,618470716.0,804039.0,717751573.0,50.0,1096604.0,1166626.0
306,5931.0116098558,5551.3628617793,10.71,1817929284.0,360542980.0,1738110.0,1738167.0,615.0,3508203.0,615194184.0,3001884.0,631925838.0,138.0,1043637.0,1113305.0
307,2724.739226836,3131.533464128,5.865,2118550617.0,412323536.0,1621728.0,1630061.0,365.0,1416433.0,602331813.0,2379700.0,591782015.0,63.0,1191467.0,1287977.0
308,6091.6050006687,5554.4871800735,12.1,1863490278.0,365995328.0,1628559.0,1628485.0,1744.0,3041380.0,600828809.0,2583909.0,615372097.0,251.0,1167805.0,1476487.0
309,1334.9345241704,1687.2473030626,9.325,1957030981.0,386836868.0,1625013.0,1621869.0,1114.0,3115692.0,618561760.0,3245817.0,602987280.0,75.0,1302402.0,1371808.0
310,4404.5941991001,4116.9813896602,16.01,1905809550.0,376701829.0,1656386.0,1660646.0,407.0,3073339.0,616664712.0,3195559.0,591868289.0,50.0,1777039.0,1881966.0
311,1964.7457747394,2231.8566729331,11.033,1942982083.0,380588384.0,1660022.0,1660133.0,706.0,3336447.0,618947399.0,3447314.0,600516105.0,0.0,1379095.0,1506753.0
312,4163.6059869167,3816.1192691726,15.417,1827956883.0,361927587.0,1717288.0,1718158.0,145.0,3542793.0,618896410.0,3830158.0,576886687.0,50.0,1964269.0,2078655.0
313,1106.6875159025,1322.3120150661,11.61,1891845174.0,370678047.0,1652114.0,1652490.0,55.0,3527499.0,615483845.0,3346383.0,586501775.0,25.0,1565509.0,1678059.0
314,3802.8134298685,4451.7309100608,6.176,2094662228.0,411390840.0,1690399.0,1690843.0,35.0,1981007.0,617762706.0,1544997.0,689998914.0,25.0,719602.0,771366.0
315,9625.3642736814,9278.5291461079,11.027,2001565423.0,397110802.0,1636632.0,1629868.0,90.0,3288907.0,618263528.0,3451504.0,598233875.0,25.0,1626064.0,1733826.0
316,6644.1983049776,6784.7080180162,6.644,2214118311.0,444274468.0,1745937.0,1757953.0,95.0,654116.0,616667673.0,689955.0,738910826.0,896.0,724517.0,1017477.0
317,8063.1554216607,8180.7534472509,9.53,1391021404.0,271883246.0,1202506.0,1201766.0,50.0,2588561.0,428907334.0,2622211.0,425119819.0,349.0,791826.0,805760.0
318,8723.6162589436,8189.7157728732,6.493,2216019124.0,439299739.0,1852819.0,1851908.0,135.0,1121782.0,619027080.0,1171906.0,711377554.0,25.0,895575.0,931234.0
319,4254.5541174848,4797.4762993814,8.839,2051986632.0,402543176.0,1679015.0,1679617.0,10.0,2555567.0,616821310.0,2437704.0,630321999.0,100.0,882373.0,956336.0
320,9225.6440808558,9116.0338079254,5.136,2406729791.0,473628688.0,1778070.0,1778209.0,100.0,583035.0,619003512.0,1308581.0,696021967.0,63.0,759182.0,813785.0
321,8121.9557013343,7964.5076668912,7.011,2152524543.0,408882014.0,1654287.0,1649667.0,694.0,1823212.0,617244921.0,1348162.0,702735566.0,138.0,611926.0,779571.0
322,6571.7246353359,6513.8006778573,64.832,1799980594.0,351392038.0,1629088.0,1634664.0,906.0,3470490.0,615494638.0,3172783.0,598347739.0,100.0,2030913.0,2237074.0
323,5759.5693084946,5440.5264172965,11.898,1941151947.0,377603626.0,1652700.0,1649287.0,460.0,3845538.0,618987574.0,3972114.0,576829762.0,63.0,1585832.0,1600219.0
324,2623.6406917118,2450.631575804,11.104,1893420242.0,371311497.0,1651559.0,1652600.0,60.0,3555232.0,617624962.0,3687809.0,584325933.0,38.0,1842492.0,1950509.0
325,1351.3710429707,1723.5977136473,12.902,1848037082.0,349528791.0,1599033.0,1599588.0,140.0,4011461.0,616083218.0,4107322.0,549735390.0,25.0,2050452.0,2166313.0
326,4572.8812278914,4269.9312170582,8.992,1958214382.0,384048132.0,1662752.0,1665078.0,35.0,3219533.0,618991840.0,2589599.0,645650637.0,26.0,1065901.0,1159305.0
327,1826.882799081,1920.4340893237,16.304,1961156773.0,384210867.0,1665172.0,1665458.0,70.0,3633758.0,617577886.0,4367894.0,559521149.0,50.0,2066558.0,2175740.0
328,3328.7290840675,3951.9378455018,13.206,1838346659.0,348668148.0,1597532.0,1597972.0,140.0,3922379.0,616272425.0,3923539.0,557975005.0,75.0,1891253.0,2002387.0
329,8830.754440474,8124.3199229238,10.381,1903438541.0,374072080.0,1653733.0,1654224.0,35.0,3369606.0,617715884.0,3468836.0,597219350.0,780.0,1629834.0,1821862.0
330,2469.7061546598,3066.314093953,12.899,1964072245.0,385171087.0,1661746.0,1659596.0,25.0,3157049.0,617867017.0,3238966.0,606658898.0,1859.0,1579999.0,1671672.0
331,7472.9799708737,6815.4205313803,4.944,2186070527.0,417809838.0,1663813.0,1663617.0,140.0,1797242.0,618860373.0,1799606.0,655293516.0,203.0,1185002.0,1275687.0
332,1761.6978795012,2239.2336006818,4.918,2392562899.0,470002760.0,1770363.0,1770782.0,90.0,672302.0,619022735.0,690132.0,732776044.0,250.0,579220.0,639204.0
333,6340.4202509483,6417.6268075096,8.247,2015580484.0,395947128.0,1669531.0,1671203.0,25.0,2719495.0,617248261.0,2318983.0,664148765.0,63.0,800932.0,870288.0
334,7501.7782799945,7760.0100499284,6.503,2296026080.0,452140735.0,1700920.0,1700038.0,199.0,1124138.0,618609491.0,1893959.0,667102502.0,38.0,916616.0,885270.0
335,9164.9008563257,8566.0635454434,4.887,2192375207.0,431002672.0,1713218.0,1714529.0,937.0,1577061.0,618979835.0,1481147.0,676358598.0,300.0,780998.0,899195.0
336,3435.3400668892,3236.7500220179,26.736,1796679092.0,351002213.0,1637745.0,1647072.0,906.0,3070012.0,618947583.0,3103420.0,617611555.0,38.0,2107206.0,2219832.0
337,1692.040062421,1814.063194127,5.001,2198917312.0,421437170.0,1775206.0,1765035.0,424.0,2765495.0,618959683.0,2869591.0,637078629.0,63.0,600157.0,656975.0
338,2664.3192716266,2469.5236940114,15.219,2055422610.0,404406928.0,1688010.0,1690957.0,20.0,2543013.0,619118289.0,3018106.0,589384786.0,200.0,1863677.0,1981244.0
339,1637.3225187541,2504.826776781,6.499,2106910948.0,413297741.0,1703245.0,1701995.0,95.0,2361866.0,617892146.0,1374320.0,718707212.0,13.0,411105.0,458799.0
340,9791.1682319259,9793.2831279708,9.27,2149200003.0,422182793.0,1664562.0,1663358.0,100.0,2411498.0,617427231.0,3327174.0,602050709.0,50.0,1552117.0,1670530.0
341,9578.993051599,9148.1538390071,10.903,1922369649.0,376282616.0,1645553.0,1646326.0,85.0,3551909.0,618241350.0,3626739.0,571190945.0,451.0,1737443.0,1837024.0
342,5665.0842136307,5844.2983255004,24.041,1841893552.0,357416813.0,1634349.0,1630483.0,185.0,4360909.0,617000508.0,4491739.0,554100663.0,100.0,2118752.0,2213069.0
343,6783.3968046644,6134.204991244,6.915,2086554066.0,410958737.0,1646556.0,1647723.0,95.0,2125769.0,616814296.0,2240161.0,652840836.0,1028.0,1418629.0,1685164.0
344,1205.2806139236,1737.4059444179,5.427,2317910559.0,455768798.0,1745045.0,1745224.0,70.0,1062998.0,617689033.0,1086466.0,697409555.0,297.0,771526.0,853380.0
345,5938.0860373828,5682.5040863095,9.66,2179552218.0,428462019.0,1706792.0,1707520.0,65.0,1793696.0,618987011.0,1853878.0,672995229.0,175.0,670632.0,734571.0
346,3875.2423842163,4206.4973370354,5.286,2409676386.0,474719138.0,1776470.0,1727321.0,305.0,552541.0,614408609.0,732245.0,726288453.0,125.0,552628.0,614685.0
347,6893.3145779941,6820.4146207706,41.497,1789286762.0,349424354.0,1629717.0,1629890.0,75.0,4378945.0,618836710.0,3009788.0,622035827.0,75.0,1197025.0,1480871.0
348,5781.2560868877,5261.065098036,234.442,1610427729.0,314123443.0,1860802.0,1843052.0,236.0,4418945.0,618982318.0,4523448.0,552908215.0,225.0,2141087.0,2261270.0
349,1720.816038898,2588.5995323922,8.263,1881846441.0,373143095.0,1661822.0,1703567.0,863.0,3552176.0,618813115.0,3809063.0,527740460.0,75.0,1420393.0,1537762.0
350,9321.6655090981,8800.211520425,11.744,1897990880.0,373039329.0,1654621.0,1602529.0,468.0,3227463.0,616981496.0,3333971.0,582811009.0,75.0,1751249.0,1859727.0
351,4332.7798787517,4075.7847754604,7.328,2244428291.0,436682911.0,1729806.0,1721277.0,255.0,2062462.0,618323774.0,1663798.0,707549636.0,214.0,229851.0,248479.0
352,2827.2758739655,3109.972386111,8.611,2108902426.0,418746900.0,1784329.0,1722147.0,105.0,1843891.0,617749373.0,2854122.0,610669466.0,63.0,1543253.0,1643684.0
353,5238.6876308308,4815.3034233249,5.865,2032760365.0,398877151.0,1676006.0,1636110.0,65.0,2441582.0,615233880.0,2180737.0,635896030.0,13.0,1022373.0,1118417.0
354,1794.8143665676,2319.0512462099,9.693,2021429207.0,396287554.0,1672520.0,1668367.0,270.0,3376171.0,618331148.0,3595120.0,591060188.0,25.0,1588682.0,1797176.0
355,6947.1386563676,7265.5099004375,8.474,1843869379.0,366783964.0,1610581.0,1654814.0,20.0,3230161.0,618308192.0,3359921.0,601177963.0,38.0,1565375.0,1654212.0
356,9166.0190480059,8264.409421568,9.162,2344624990.0,464360203.0,1762391.0,1728375.0,170.0,633163.0,616439743.0,642092.0,722481628.0,700.0,438776.0,854254.0
357,977.16757434869,1089.0843726048,23.447,1794643680.0,350527586.0,1632576.0,1633068.0,55.0,4394934.0,617701925.0,4529572.0,553909715.0,498.0,1081361.0,1287482.0
358,2351.3913900886,2707.3399797215,8.998,1879652219.0,375151613.0,1677931.0,1601021.0,231.0,2353650.0,598325835.0,2337064.0,594988429.0,113.0,1621380.0,1742994.0
359,5589.9735956087,5380.9274750609,15.725,2183915809.0,428561644.0,1699264.0,1664052.0,886.0,1261437.0,596524767.0,1489293.0,536448598.0,554.0,665368.0,889447.0
360,3997.0332949911,4508.5092557636,10.138,1986819357.0,389507951.0,1667504.0,1668801.0,120.0,3004692.0,619420884.0,2803086.0,584102177.0,2579.0,1032433.0,1265998.0
361,8278.88566987,7746.320437476,5.149,2241118131.0,446579599.0,1706240.0,1707829.0,128.0,875369.0,618201624.0,1769457.0,672950833.0,163.0,580709.0,450776.0
362,3187.3442017299,2991.226240302,11.853,1935199660.0,378870597.0,1658163.0,1658238.0,1111.0,2791664.0,616127322.0,2187691.0,660534760.0,138.0,1616984.0,1725893.0
363,1874.70412769,2414.7581625949,37.392,1802355879.0,351529683.0,1632258.0,1633139.0,1650.0,3971140.0,618941867.0,3919800.0,558813895.0,100.0,2021071.0,2261457.0
364,7067.5054238083,7137.321762065,8.188,2396336371.0,452511506.0,1738854.0,1721575.0,491.0,2481746.0,619060201.0,2056704.0,693844479.0,163.0,269830.0,310590.0
365,7058.5557140744,6488.48524542,7.145,2196962040.0,440794474.0,1697782.0,1705916.0,175.0,924133.0,616833957.0,1244019.0,703513637.0,50.0,613545.0,686150.0
366,2483.9550476723,3206.0572642352,14.141,2120354667.0,416562208.0,1696632.0,1696234.0,45.0,2464994.0,618951794.0,3094941.0,592752819.0,88.0,1392104.0,1505894.0
367,9201.5162333205,9276.8035320965,11.357,2051688472.0,402692150.0,1682644.0,1691988.0,350.0,2226369.0,618921575.0,2205069.0,654962694.0,38.0,1011555.0,1099088.0
368,9255.9816872772,8436.9459413364,16.839,1873904524.0,365781302.0,1612681.0,1607951.0,176.0,3947769.0,616903829.0,4190252.0,566790009.0,100.0,1973428.0,2083227.0
369,2252.7336638436,2779.5390322926,5.862,2102785504.0,414437978.0,1694667.0,1698252.0,20.0,2042086.0,619012170.0,2093051.0,642727795.0,288.0,967950.0,1071707.0
370,7065.049125562,7026.8269243279,6.435,2342905108.0,461202201.0,1752407.0,1752555.0,50.0,921175.0,619028397.0,944281.0,725425151.0,720.0,510173.0,708777.0
371,6583.0961681899,6379.7388906925,12.006,1846386331.0,364951775.0,1701155.0,1701779.0,133.0,3408588.0,616895275.0,3524352.0,591966542.0,367.0,1056796.0,1138965.0
372,4802.2932605137,4914.2939630988,14.266,1891174453.0,370082035.0,1649046.0,1649693.0,55.0,3684552.0,617759244.0,3780952.0,566416936.0,25.0,1730818.0,1842457.0
373,6216.1732002203,6565.0071228583,6.787,2290103525.0,450622526.0,1741727.0,1741266.0,75.0,1195100.0,618990858.0,1388879.0,685019690.0,50.0,1069093.0,1106588.0
374,9571.027857091,9192.1387975807,13.366,1745793328.0,345676047.0,1595529.0,1595346.0,166.0,4072298.0,618556082.0,3294589.0,622657552.0,75.0,1750329.0,2150943.0
375,5469.6355582129,5142.8633769429,35.882,1795407978.0,350562331.0,1628492.0,1631437.0,193.0,4421560.0,617971617.0,4439143.0,545542537.0,63.0,2137331.0,2251224.0
376,2601.7059864971,2722.2274596896,4.854,2286914191.0,450257350.0,1733245.0,1730753.0,919.0,2325368.0,618137161.0,2857184.0,633151866.0,25.0,516027.0,595165.0
377,3539.5348352348,3337.5725159515,10.25,1809563596.0,359159742.0,1748977.0,1760759.0,513.0,2358323.0,618952734.0,2721581.0,620529947.0,88.0,1707863.0,1824015.0
378,2411.3449210002,3167.4968953281,10.749,1918163851.0,375620746.0,1653196.0,1652758.0,50.0,3373676.0,615504956.0,3469194.0,591054069.0,75.0,1644289.0,1741083.0
379,9226.5933844224,8778.8550204741,8.71,1982682461.0,388735165.0,1665922.0,1666003.0,65.0,2896562.0,617095205.0,2731936.0,626805991.0,13.0,1275388.0,1311952.0
380,5160.3046384776,5519.1787119324,14.672,1922196697.0,380872881.0,1753435.0,1752315.0,95.0,3058803.0,617728613.0,3178806.0,608052876.0,13.0,1495533.0,1598093.0
381,7743.6202428282,6966.9045128085,242.845,1873874599.0,362408572.0,1633578.0,1630268.0,20.0,4421168.0,615449628.0,4417762.0,540262883.0,63.0,2126098.0,2235893.0
382,692.34987957689,770.98441378787,9.258,1947335899.0,382604316.0,1655243.0,1656978.0,70.0,3058619.0,616135650.0,3148350.0,609351834.0,38.0,1469264.0,1493387.0
383,1957.8910813039,2526.5474287643,7.785,2217411400.0,422407775.0,1781583.0,1775709.0,130.0,1587214.0,616390542.0,1638752.0,685196254.0,38.0,760942.0,1022032.0
384,7264.1237308914,7092.7097551306,9.097,2105635028.0,413583473.0,1686487.0,1687323.0,50.0,2196811.0,616911732.0,2252034.0,632059024.0,1232.0,939345.0,1000844.0
385,5492.5951119152,5490.4474340914,6.285,2300500853.0,452171637.0,1738960.0,1740911.0,55.0,1116411.0,618998278.0,1171141.0,711514278.0,253.0,790759.0,842865.0
386,5674.8924326571,5852.2725100979,38.009,1794978469.0,338181743.0,1580206.0,1578344.0,531.0,4353555.0,616849210.0,4497800.0,563553149.0,125.0,1319123.0,1485711.0
387,7391.7928280196,7491.1831459519,7.078,2017887427.0,396739977.0,1671070.0,1670715.0,70.0,2712077.0,616726963.0,3037329.0,583407452.0,38.0,1474070.0,1400419.0
388,8056.076344791,7709.5687260727,16.55,1841006665.0,360517531.0,1638506.0,1642424.0,253.0,3926830.0,618993366.0,3573974.0,596590857.0,327.0,1918211.0,2038344.0
389,5255.7573452795,5556.7487405119,5.267,2435271792.0,463873481.0,1735246.0,1731325.0,1173.0,1167085.0,619033724.0,2199251.0,665618438.0,200.0,189773.0,211195.0
390,7683.2244128415,7437.56656325,4.695,2338513745.0,460231780.0,1751166.0,1755848.0,950.0,716701.0,617457883.0,762805.0,714508601.0,63.0,453916.0,496066.0
391,5874.9266002402,6314.5137628304,12.423,1916396356.0,388503879.0,1675877.0,1686743.0,403.0,2302086.0,618966186.0,3239826.0,596670240.0,200.0,1767139.0,1881810.0
392,9630.5954885563,9263.3038268402,11.833,1949120641.0,381772613.0,1656052.0,1656019.0,145.0,3214001.0,617687731.0,3062585.0,614225620.0,63.0,1426518.0,1540202.0
393,6613.918262927,6797.4749530942,10.477,1987135497.0,378295525.0,1733451.0,1732616.0,135.0,2993041.0,618754060.0,3001286.0,597548345.0,13.0,1419859.0,1535605.0
394,7879.0630614279,7133.3825815473,13.61,1931147625.0,376644073.0,1649185.0,1647519.0,75.0,3605828.0,618926426.0,3713477.0,586214987.0,213.0,1743699.0,1852241.0
395,1584.9678677673,2493.1322274313,11.427,1852241549.0,362648767.0,1642532.0,1644725.0,75.0,3932092.0,618960878.0,4042709.0,572718927.0,25.0,1899019.0,2017564.0
396,9158.6139821546,8250.720642442,11.974,2015353420.0,395342381.0,1621938.0,1622175.0,105.0,2702074.0,618942705.0,2819648.0,603769091.0,100.0,1317550.0,1435467.0
397,1639.6714233259,2539.1807567741,10.189,1871516088.0,366182444.0,1645141.0,1645603.0,50.0,3802789.0,618966224.0,3923547.0,577377422.0,871.0,1677684.0,1695721.0
398,9305.9441786,8550.6009707504,8.042,1988484999.0,389883318.0,1664097.0,1664179.0,35.0,2941654.0,618941271.0,3044503.0,614772033.0,441.0,1621594.0,1721857.0
399,2526.1062110029,2636.7695435094,37.062,1793833810.0,350122431.0,1705982.0,1706435.0,160.0,4301995.0,618899238.0,4430983.0,538156269.0,75.0,1770806.0,1892596.0
400,4122.9735420032,4753.465490883,11.276,1945783155.0,380878349.0,1658187.0,1658540.0,65.0,3295335.0,618939922.0,3487859.0,589574648.0,200.0,1724869.0,1702367.0
401,9776.7900294595,9540.4650102192,10.928,1787476783.0,349499903.0,1576461.0,1576634.0,50.0,3856924.0,618048732.0,3877584.0,579966747.0,50.0,1955622.0,2075084.0
402,7411.5524161646,7156.658910918,6.147,2397000589.0,472207680.0,1855975.0,1864317.0,321.0,772781.0,619043350.0,2096176.0,642230449.0,225.0,242003.0,285817.0
403,5416.1442231881,5665.9608625758,36.656,1794338202.0,350032201.0,1631284.0,1639179.0,1223.0,2961880.0,618831757.0,2967187.0,590359680.0,200.0,2146188.0,2273346.0
404,8556.5627053765,8221.5280021999,4.925,2416829518.0,468043259.0,1752262.0,1733468.0,581.0,2482350.0,618977549.0,1370055.0,726125731.0,263.0,260147.0,288392.0
405,7799.0237292876,8010.3999437572,30.723,1978372042.0,395530418.0,1637113.0,1644238.0,170.0,2847264.0,618206949.0,4553934.0,552338037.0,75.0,2147025.0,2257345.0
406,9631.1471843505,9430.0387857762,5.415,2003892674.0,393019726.0,1671501.0,1681489.0,80.0,1949855.0,617718820.0,1605348.0,666025209.0,438.0,732355.0,803705.0
407,7843.4747437444,7935.391160107,7.191,2167177790.0,423641780.0,1703876.0,1700837.0,25.0,2150249.0,617756541.0,2223489.0,653663313.0,50.0,1016919.0,1122895.0
408,8409.3971979563,8032.8175993178,42.032,1836005180.0,356642968.0,1634994.0,1720880.0,200.0,4315535.0,614215869.0,4541478.0,552762659.0,63.0,2139952.0,2269421.0
409,5092.2208716414,5135.3207163571,10.579,1883246060.0,368670778.0,1648512.0,1646729.0,115.0,3719317.0,618419838.0,3762158.0,567205642.0,250.0,1799638.0,1920708.0
410,5217.6862584784,5009.9623893259,8.378,2012593967.0,394778675.0,1669393.0,1669756.0,40.0,2766194.0,610692883.0,2645041.0,582961970.0,175.0,1338395.0,1601449.0
411,3709.3280582622,4124.152543486,14.678,1682120810.0,335624897.0,1542515.0,1506796.0,536.0,3820172.0,595493067.0,4091353.0,533150919.0,2466.0,1637419.0,1743700.0
412,7006.6639283382,6447.2967382452,12.128,1807521133.0,345633184.0,1747586.0,1793433.0,2216.0,3703934.0,616886103.0,3713361.0,561715132.0,384.0,1568204.0,1672286.0
413,2548.3952932207,3225.2058654685,26.467,1794543644.0,350258190.0,1624272.0,1624260.0,150.0,4406089.0,619009122.0,4532937.0,556249998.0,197.0,2053137.0,2224954.0
414,9144.9832399471,9259.0191058175,12.589,1800139789.0,356357480.0,1602029.0,1698155.0,165.0,3651380.0,615497204.0,3991981.0,571290997.0,25.0,1818421.0,1922243.0
415,9910.6536880773,9853.9777862533,14.035,1838797562.0,359549367.0,1644861.0,1645074.0,142.0,4058659.0,618237325.0,3959729.0,557821264.0,150.0,1962870.0,2088443.0
416,8893.1979819286,8140.64366622,6.765,2007807849.0,394081585.0,1666659.0,1668452.0,1012.0,3121656.0,618978636.0,3401320.0,604227922.0,50.0,1272952.0,1454227.0
417,2491.049406482,3068.6373652004,9.981,1903765049.0,376397939.0,1731083.0,1668617.0,856.0,2848084.0,618936739.0,2988665.0,616045173.0,13.0,1404838.0,1501270.0
418,7995.8793458943,8156.7448284384,6.518,2125339500.0,413418121.0,1686224.0,1785964.0,456.0,2294436.0,615765078.0,2072654.0,642953244.0,88.0,963909.0,1046597.0
419,9377.3383482246,8772.591712805,11.091,1996955623.0,392641451.0,1671289.0,1666224.0,70.0,3467429.0,617687507.0,3792436.0,583181835.0,113.0,1696974.0,1904156.0
420,3885.0644417938,4269.4789491501,6.976,1979992866.0,402537882.0,1770701.0,1711309.0,95.0,1262855.0,618951096.0,1300434.0,704213167.0,38.0,592582.0,653560.0
421,7458.6279027119,7471.5609991205,17.539,1897814102.0,367698163.0,1646920.0,1637831.0,165.0,4059528.0,616530437.0,4215145.0,547235435.0,125.0,2017405.0,2142243.0
422,7675.5614124061,7796.2034490849,44.992,1784870953.0,348148564.0,1622748.0,1623793.0,140.0,4423912.0,618392507.0,4554071.0,553692440.0,150.0,2021578.0,2254746.0
423,8616.906767243,8365.6904965332,19.559,1725337899.0,341136183.0,1586056.0,1586943.0,150.0,4324932.0,618977406.0,4445914.0,556670078.0,88.0,2089644.0,2206894.0
424,5970.1497169699,5423.2026649093,7.684,2274965456.0,447857226.0,1733564.0,1733669.0,100.0,1271660.0,616905598.0,1308538.0,684648801.0,797.0,1082681.0,1430859.0
425,890.2221728235,981.80480647282,11.149,1878859518.0,367702321.0,1650465.0,1650753.0,65.0,3750750.0,618338041.0,3869988.0,579015624.0,315.0,1097068.0,1313077.0
426,1673.7747648608,1610.3307152337,253.219,1717138025.0,339225818.0,1570439.0,1571283.0,235.0,4391894.0,617627027.0,4543211.0,553028244.0,88.0,2048465.0,2250235.0
427,1286.7094876334,1506.5898546196,6.083,2121855147.0,416537595.0,1693241.0,1694317.0,100.0,2092197.0,616712772.0,2435584.0,632143176.0,25.0,1008660.0,1112466.0
428,3793.9630387391,4318.4014646672,13.44,1897627181.0,371145284.0,1650325.0,1650143.0,65.0,3631316.0,618887999.0,3172361.0,594665808.0,138.0,1665660.0,1788890.0
429,8286.2298840107,7691.4062861711,12.829,1804030637.0,357598314.0,1602005.0,1599688.0,166.0,3709434.0,618933200.0,3790017.0,582459010.0,50.0,1795082.0,1899260.0
430,2676.4100673,2626.2800495476,18.406,1833393217.0,358157569.0,1642861.0,1642795.0,981.0,3805455.0,616726060.0,4141218.0,567057153.0,250.0,1988873.0,2098088.0
431,2470.0931450237,2740.0201920451,9.974,1940357881.0,378347635.0,1655417.0,1652779.0,578.0,3548053.0,618939971.0,3350070.0,583009363.0,225.0,1433883.0,1615906.0
432,5183.2958652368,5486.4169718595,4.752,2262695620.0,439572754.0,1731600.0,1731735.0,100.0,933359.0,617810165.0,570931.0,745097755.0,38.0,256852.0,287590.0
433,7986.9317154445,7938.9553093445,7.913,2256981610.0,446250242.0,1704479.0,1700616.0,40.0,1123492.0,616344524.0,1167122.0,709414256.0,38.0,538346.0,586524.0
434,7996.15003454,8236.7683820335,7.987,2354910589.0,464687381.0,1756908.0,1759978.0,110.0,711777.0,618400155.0,760923.0,716154519.0,88.0,339302.0,384433.0
435,9567.6574735608,9127.433875749,6.474,2138060490.0,420310868.0,1697770.0,1698089.0,35.0,2014998.0,617756448.0,2069482.0,660849668.0,0.0,976443.0,1047444.0
436,5820.4190276378,5920.8936829019,13.236,1753082882.0,346467935.0,1595723.0,1595205.0,155.0,4000561.0,614852501.0,4143425.0,562619032.0,175.0,1998881.0,2100650.0
437,6466.4695616852,6176.5879255684,6.224,2189732614.0,430702957.0,1709396.0,1709156.0,80.0,1706276.0,619017771.0,1791367.0,657773264.0,617.0,872485.0,1342375.0
438,4258.3262392951,4685.4889745294,10.886,2237811680.0,440073164.0,1719804.0,1723148.0,50.0,1452376.0,618966301.0,1498761.0,693134477.0,1869.0,687092.0,796331.0
439,8053.8748144674,7707.4552180281,9.991,1850476900.0,372342992.0,1586235.0,1586765.0,120.0,2694384.0,616883189.0,2791095.0,623622074.0,265.0,1130616.0,1384069.0
440,4993.6107412284,5341.4247094845,11.844,1868037385.0,365505309.0,1644917.0,1644876.0,60.0,3808790.0,618278578.0,3935736.0,562612910.0,0.0,1850441.0,1961286.0
441,8120.556510222,8031.1952377066,12.752,1871859011.0,366175570.0,1645825.0,1644924.0,40.0,3786314.0,617397803.0,3913276.0,575915902.0,63.0,1832694.0,1829656.0
442,7142.3838150699,6975.999202109,36.541,1718117845.0,339538412.0,1699164.0,1698607.0,464.0,4426273.0,617985449.0,4330879.0,559534120.0,163.0,2142144.0,2260329.0
443,6011.9163450329,6366.0486810466,10.871,1978847924.0,387981897.0,1663651.0,1664083.0,974.0,3295449.0,616682450.0,3362931.0,603392768.0,38.0,1468784.0,1576633.0
444,9128.099762658,8683.6178954729,9.126,1850502739.0,360128302.0,1574039.0,1575641.0,1123.0,3167844.0,618905491.0,3413309.0,571345473.0,138.0,1579666.0,1612232.0
445,4846.1042302785,4899.7626577495,7.651,1942932645.0,384227424.0,1618142.0,1622380.0,465.0,2451108.0,618974084.0,2369674.0,646562758.0,38.0,1103737.0,1183109.0
446,5138.6782577708,4878.7014826312,14.211,1959360738.0,379035678.0,1655881.0,1653834.0,50.0,3964746.0,616761273.0,4004887.0,556761185.0,225.0,1926876.0,2036713.0
447,2658.4099227236,2520.9949791165,8.828,2001580767.0,394276512.0,1673023.0,1675634.0,20.0,2644063.0,618902531.0,2729398.0,627703064.0,13.0,1284028.0,1306945.0
448,2092.9179818769,2836.2758575265,13.721,1856906517.0,352242232.0,1714636.0,1714940.0,125.0,3900244.0,617613469.0,4024871.0,572964768.0,38.0,1888916.0,2014407.0
449,9236.9957332844,9299.7084006231,11.536,1900381031.0,372150909.0,1650463.0,1648528.0,205.0,3600497.0,615791231.0,3650547.0,570090319.0,25.0,1722447.0,1844217.0
450,8893.3853112264,8208.9438006694,9.824,1980345287.0,388468232.0,1662760.0,1662699.0,55.0,3036387.0,618931497.0,3133511.0,610917400.0,138.0,1442999.0,1397346.0
451,3245.7816018126,3902.6166761324,22.697,1800500205.0,340915309.0,1590101.0,1589101.0,130.0,4357430.0,618904941.0,4471844.0,553437594.0,1097.0,1871994.0,1897773.0
452,8632.9169515906,7929.958829336,10.215,2024810976.0,397638831.0,1671268.0,1674207.0,75.0,2683493.0,616932488.0,2738384.0,609592044.0,304.0,1547806.0,1444640.0
453,2877.6383547847,3560.7958253731,8.678,1993644320.0,391073592.0,1664840.0,1665050.0,40.0,2924388.0,618930399.0,2999535.0,616470817.0,26.0,1410233.0,1512605.0
454,9261.9897458646,8775.5128798175,7.715,2184215943.0,415790008.0,1663235.0,1663024.0,110.0,1780519.0,619018734.0,1989897.0,659395761.0,75.0,838073.0,918859.0
455,7534.276263974,7713.0454789399,4.848,2342313741.0,460980736.0,1755497.0,1755910.0,70.0,931706.0,616911981.0,1207918.0,685708654.0,75.0,440845.0,489899.0
456,9305.5025748647,8228.6598132459,14.573,1806528025.0,353442447.0,1637731.0,1638963.0,226.0,3757077.0,618956797.0,3650859.0,576839085.0,213.0,2047742.0,2171655.0
457,3037.7271601389,3591.7218685742,21.667,1796072078.0,350733712.0,1634422.0,1634352.0,1049.0,4314333.0,616513293.0,4469441.0,554406763.0,75.0,2105321.0,2219767.0
